,transaction_id,request_raw,transactionId,datetime,vehicleno,raw_vehicleno,top_class_name,front_class_name,front_class_name_top_camera,top_class_name_top_camera,final_front_class,final_top_class,lane_id,manual_check_reg,ANPR_frames_process,machineId,colour,material,quantity,rfid,response,status_code,statusMessage,LogID,Message
521,IND0041131120240200122,Found,IND0041131120240200122,13_11_2024_03_27_26,,,Not_Found,truck,truck,covered,truck,covered,2.0,2,4.0,41.0,Not_Found,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
522,IND0041131120240200123,Found,IND0041131120240200123,13_11_2024_03_30_24,RJ19GJ0254,RJ19GJ0254,Not_Found,truck,truck,covered,truck,covered,2.0,,4.0,41.0,Not_Found,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
523,IND0041131120240200124,Found,IND0041131120240200124,13_11_2024_03_33_36,MP30P1123,MP30P1123,Not_Found,truck,Not_Found,non_mining,truck,non_mining,2.0,,2.0,41.0,Not_Found,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
524,IND0041131120240200125,Found,IND0041131120240200125,13_11_2024_03_33_40,,,Not_Found,truck,truck,non_mining,truck,non_mining,2.0,2,1.0,41.0,Not_Found,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
525,IND0041131120240200126,Found,IND0041131120240200126,13_11_2024_03_36_15,,5017,Not_Found,hywa,hywa,mining_full,hywa,mining_full,2.0,2,4.0,41.0,Not_Found,Brown_Sand,100.0,,Found,409,Record is not added as there is already a record with same TransactionId IND0041131120240200126 .,518941.0,Duplicate TransactionId
526,IND0041131120240200127,Found,IND0041131120240200127,13_11_2024_03_38_20,RJ19GH7470,RJ19GH7470,Not_Found,truck,truck,covered,truck,covered,2.0,,4.0,41.0,Not_Found,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
527,IND0041131120240200128,Not Found,,,,,,,,,,,,,,,,,,,Not Found,,,,
528,IND0041131120240200129,Found,IND0041131120240200129,13_11_2024_03_41_04,,MP09H,Not_Found,truck,truck,covered,truck,covered,2.0,2,4.0,41.0,Brown,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
529,IND0041131120240200130,Found,IND0041131120240200130,13_11_2024_03_42_27,,,Not_Found,truck,truck,covered,truck,covered,2.0,2,1.0,41.0,Not_Found,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
530,IND0041131120240200131,Found,IND0041131120240200131,13_11_2024_03_42_37,MP04HE5817,MP04HE5817,Not_Found,hywa,hywa,mining_full,hywa,mining_full,2.0,,4.0,41.0,Not_Found,Stone_crush_powder,91.0,,Found,409,Error while adding record!,0.0,
531,IND0041131120240200132,Found,IND0041131120240200132,13_11_2024_03_43_18,,,Not_Found,mini_truck,mini_truck,covered,mini_truck,covered,2.0,2,1.0,41.0,Not_Found,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
532,IND0041131120240200133,Found,IND0041131120240200133,13_11_2024_03_46_42,UP93AT9875,UP93AT9875,Not_Found,hywa,hywa,mining_full,hywa,mining_full,2.0,,3.0,41.0,White,Brown_Sand,94.0,,Found,409,Error while adding record!,0.0,
533,IND0041131120240200134,Found,IND0041131120240200134,13_11_2024_03_49_26,,ZV9946,Not_Found,hywa,hywa,mining_full,hywa,mining_full,2.0,2,3.0,41.0,Not_Found,Stone_crush_powder,93.0,,Found,200,Data Saved Successfully!,518971.0,Success
534,IND0041131120240200135,Found,IND0041131120240200135,13_11_2024_03_51_31,MP04ZF4548,MP04ZF4548,Not_Found,hywa,hywa,mining_full,hywa,mining_full,2.0,,3.0,41.0,Not_Found,Brown_Sand,91.0,,Found,409,Error while adding record!,0.0,
535,IND0041131120240200136,Found,IND0041131120240200136,13_11_2024_03_51_55,,51mo55,Not_Found,truck,truck,non_mining,truck,non_mining,2.0,2,2.0,41.0,Not_Found,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
536,IND0041131120240200137,Found,IND0041131120240200137,13_11_2024_03_52_29,HR38Z7942,HR38Z7942,Not_Found,truck,truck,non_mining,truck,non_mining,2.0,,3.0,41.0,Not_Found,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
537,IND0041131120240200138,Found,IND0041131120240200138,13_11_2024_03_54_24,,,Not_Found,truck,truck,covered,truck,covered,2.0,2,2.0,41.0,Green,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
538,IND0041131120240200139,Found,IND0041131120240200139,13_11_2024_04_03_21,,muE6735,Not_Found,truck,truck,non_mining,truck,non_mining,2.0,2,4.0,41.0,Not_Found,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
539,IND0041131120240200140,Found,IND0041131120240200140,13_11_2024_04_04_12,,,Not_Found,truck,truck,covered,truck,covered,2.0,2,1.0,41.0,Not_Found,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
540,IND0041131120240200141,Found,IND0041131120240200141,13_11_2024_04_04_21,RJ09GC5199,RJ09GC5199,Not_Found,truck,truck,non_mining,truck,non_mining,2.0,,4.0,41.0,Brown,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
541,IND0041131120240200142,Found,IND0041131120240200142,13_11_2024_04_04_25,MP09GJ1522,MP09GJ1522,Not_Found,mini_truck,mini_truck,covered,mini_truck,covered,2.0,,4.0,41.0,White,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
542,IND0041131120240200143,Found,IND0041131120240200143,13_11_2024_04_07_24,MP04ZS2858,MP04ZS2858,Not_Found,hywa,hywa,mining_full,hywa,mining_full,2.0,,4.0,41.0,Not_Found,Brown_Sand,97.0,,Found,409,Error while adding record!,0.0,
543,IND0041131120240200144,Found,IND0041131120240200144,13_11_2024_04_08_05,MH27BX9426,MH27BX9426,Not_Found,truck,truck,non_mining,truck,non_mining,2.0,,4.0,41.0,Not_Found,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
544,IND0041131120240200145,Found,IND0041131120240200145,13_11_2024_04_09_14,MP13GA9668,MP13GA9668,Not_Found,mini_truck,mini_truck,non_mining,mini_truck,non_mining,2.0,,4.0,41.0,Not_Found,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
545,IND0041131120240200146,Found,IND0041131120240200146,13_11_2024_04_12_02,,MPOST149,Not_Found,mini_truck,Not_Found,Not_Found,mini_truck,Not_Found,2.0,2,2.0,41.0,White,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
546,IND0041131120240200147,Found,IND0041131120240200147,13_11_2024_04_13_07,,,Not_Found,truck,truck,non_mining,truck,non_mining,2.0,2,1.0,41.0,Not_Found,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
547,IND0041131120240200148,Found,IND0041131120240200148,13_11_2024_04_15_30,RJ19GJ4672,RJ19GJ4672,Not_Found,truck,truck,covered,truck,covered,2.0,,4.0,41.0,Not_Found,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
548,IND0041131120240200149,Found,IND0041131120240200149,13_11_2024_04_16_08,,GB6237,Not_Found,truck,truck,non_mining,truck,non_mining,2.0,2,4.0,41.0,Not_Found,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
549,IND0041131120240200150,Found,IND0041131120240200150,13_11_2024_04_19_09,,,Not_Found,hywa,hywa,non_mining,hywa,non_mining,2.0,2,1.0,41.0,Not_Found,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
550,IND0041131120240200151,Found,IND0041131120240200151,13_11_2024_04_19_23,,RJ17,Not_Found,hywa,hywa,mining_full,hywa,mining_full,2.0,2,4.0,41.0,Green,Sand,96.0,,Found,409,Record is not added as there is already a record with same TransactionId IND0041131120240200151 .,518983.0,Duplicate TransactionId
551,IND0041131120240200152,Found,IND0041131120240200152,13_11_2024_04_20_41,MH40CM7828,MH40CM7828,Not_Found,mini_truck,mini_truck,non_mining,mini_truck,non_mining,2.0,,3.0,41.0,Not_Found,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
552,IND0041131120240200153,Found,IND0041131120240200153,13_11_2024_04_22_21,MP04GB6882,MP04GB6882,Not_Found,truck,truck,covered,truck,covered,2.0,,4.0,41.0,Not_Found,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
553,IND0041131120240200154,Found,IND0041131120240200154,13_11_2024_04_25_22,,E457,non_mining,truck,truck,covered,truck,non_mining,2.0,2,4.0,41.0,Not_Found,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
554,IND0041131120240200155,Found,IND0041131120240200155,13_11_2024_04_28_46,,16,Not_Found,truck,truck,non_mining,truck,non_mining,2.0,2,4.0,41.0,Not_Found,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
555,IND0041131120240200156,Found,IND0041131120240200156,13_11_2024_04_30_36,,,non_mining,mini_truck,mini_truck,non_mining,mini_truck,non_mining,2.0,2,1.0,41.0,Not_Found,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
556,IND0041131120240200157,Found,IND0041131120240200157,13_11_2024_04_31_41,MP04DB2769,MP04DB2769,Not_Found,truck,Not_Found,Not_Found,truck,Not_Found,2.0,,4.0,41.0,White,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
557,IND0041131120240200158,Found,IND0041131120240200158,13_11_2024_04_32_21,,,Not_Found,mini_truck,mini_truck,non_mining,mini_truck,non_mining,2.0,2,1.0,41.0,Not_Found,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
558,IND0041131120240200159,Found,IND0041131120240200159,13_11_2024_04_32_26,HR55AH6659,HR55AH6659,Not_Found,truck,truck,covered,truck,covered,2.0,,4.0,41.0,Not_Found,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
559,IND0041131120240200160,Found,IND0041131120240200160,13_11_2024_04_33_34,,,non_mining,mini_truck,mini_truck,non_mining,mini_truck,non_mining,2.0,2,1.0,41.0,Not_Found,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
560,IND0041131120240200161,Found,IND0041131120240200161,13_11_2024_04_35_14,MP68ZB2185,MP68ZB2185,non_mining,mini_truck,mini_truck,non_mining,mini_truck,non_mining,2.0,,4.0,41.0,Not_Found,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
561,IND0041131120240200162,Found,IND0041131120240200162,13_11_2024_04_43_52,,,Not_Found,hywa,hywa,mining_full,hywa,mining_full,2.0,2,3.0,41.0,White,Stone_crush_powder,100.0,,Found,409,Record is not added as there is already a record with same TransactionId IND0041131120240200162 .,518951.0,Duplicate TransactionId
562,IND0041131120240200163,Found,IND0041131120240200163,13_11_2024_04_45_09,MP48H0807,MP48H0807,Not_Found,truck,truck,covered,truck,covered,2.0,,4.0,41.0,Not_Found,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
563,IND0041131120240200164,Found,IND0041131120240200164,13_11_2024_04_45_40,MP09DN7237,MP09DN7237,Not_Found,truck,truck,non_mining,truck,non_mining,2.0,,4.0,41.0,Not_Found,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
564,IND0041131120240200165,Found,IND0041131120240200165,13_11_2024_04_46_21,MP09GH6362,MP09GH6362,Not_Found,truck,truck,non_mining,truck,non_mining,2.0,,4.0,41.0,Not_Found,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
565,IND0041131120240200166,Found,IND0041131120240200166,13_11_2024_04_47_20,RJ14GQ6207,RJ14GQ6207,Not_Found,truck,truck,non_mining,truck,non_mining,2.0,,4.0,41.0,Not_Found,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
566,IND0041131120240200167,Found,IND0041131120240200167,13_11_2024_04_47_39,RJ11GC8127,RJ11GC8127,Not_Found,truck,truck,covered,truck,covered,2.0,,3.0,41.0,Brown,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
567,IND0041131120240200168,Found,IND0041131120240200168,13_11_2024_04_48_41,,,non_mining,truck,Not_Found,non_mining,truck,non_mining,2.0,2,1.0,41.0,Brown,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
568,IND0041131120240200169,Found,IND0041131120240200169,13_11_2024_04_49_14,,90Z,Not_Found,hywa,hywa,mining_full,hywa,mining_full,2.0,2,4.0,41.0,Green,Sand,96.0,,Found,409,Record is not added as there is already a record with same TransactionId IND0041131120240200169 .,518936.0,Duplicate TransactionId
569,IND0041131120240200170,Found,IND0041131120240200170,13_11_2024_04_50_14,MP04GB7459,MP04GB7459,Not_Found,truck,truck,non_mining,truck,non_mining,2.0,,4.0,41.0,White,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
570,IND0041131120240200171,Found,IND0041131120240200171,13_11_2024_04_51_56,,MP414057,Not_Found,mini_truck,mini_truck,non_mining,mini_truck,non_mining,2.0,2,3.0,41.0,White,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
571,IND0041131120240200172,Found,IND0041131120240200172,13_11_2024_04_56_42,MP09DT1851,MP09DT1851,Not_Found,mini_truck,mini_truck,non_mining,mini_truck,non_mining,2.0,,4.0,41.0,Not_Found,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
572,IND0041131120240200173,Found,IND0041131120240200173,13_11_2024_04_57_08,UP20AT9877,UP20AT9877,Not_Found,truck,truck,covered,truck,covered,2.0,,2.0,41.0,Brown,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
573,IND0041131120240200174,Found,IND0041131120240200174,13_11_2024_04_57_17,,,Not_Found,hywa,hywa,mining_full,hywa,mining_full,2.0,2,1.0,41.0,Not_Found,Brown_Sand,90.0,,Found,409,Record is not added as there is already a record with same TransactionId IND0041131120240200174 .,518939.0,Duplicate TransactionId
574,IND0041131120240200175,Found,IND0041131120240200175,13_11_2024_04_58_05,,,Not_Found,hywa,hywa,mining_full,hywa,mining_full,2.0,2,1.0,41.0,Not_Found,Brown_Sand,99.0,,Found,409,Record is not added as there is already a record with same TransactionId IND0041131120240200175 .,518976.0,Duplicate TransactionId
575,IND0041131120240200176,Found,IND0041131120240200176,13_11_2024_04_58_16,,GA5361,Not_Found,truck,truck,covered,truck,covered,2.0,2,4.0,41.0,Black,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
576,IND0041131120240200177,Found,IND0041131120240200177,13_11_2024_04_58_20,MP04GB6740,MP04GB6740,Not_Found,truck,truck,non_mining,truck,non_mining,2.0,,4.0,41.0,Brown,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
577,IND0041131120240200178,Found,IND0041131120240200178,13_11_2024_04_59_43,MP09HJ1269,MP09HJ1269,Not_Found,truck,truck,covered,truck,covered,2.0,,4.0,41.0,Not_Found,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
578,IND0041131120240200179,Found,IND0041131120240200179,13_11_2024_05_01_09,,,Not_Found,truck,Not_Found,Not_Found,truck,Not_Found,2.0,2,1.0,41.0,Not_Found,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
579,IND0041131120240200180,Found,IND0041131120240200180,13_11_2024_05_02_17,,,Not_Found,truck,Not_Found,non_mining,truck,non_mining,2.0,2,1.0,41.0,Not_Found,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
580,IND0041131120240200181,Found,IND0041131120240200181,13_11_2024_05_03_53,,lovely,Not_Found,hywa,hywa,mining_full,hywa,mining_full,2.0,2,3.0,41.0,Not_Found,Sand,95.0,,Found,200,Data Saved Successfully!,518924.0,Success
581,IND0041131120240200182,Found,IND0041131120240200182,13_11_2024_05_05_46,MP04ZH939,MP04ZH939,Not_Found,truck,truck,covered,truck,covered,2.0,,4.0,41.0,Not_Found,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
582,IND0041131120240200183,Found,IND0041131120240200183,13_11_2024_05_08_32,,,Not_Found,hywa,hywa,covered,hywa,covered,2.0,2,1.0,41.0,Not_Found,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
583,IND0041131120240200184,Found,IND0041131120240200184,13_11_2024_05_08_53,MP12ZD0969,MP12ZD0969,Not_Found,mini_truck,mini_truck,non_mining,mini_truck,non_mining,2.0,,4.0,41.0,White,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
584,IND0041131120240200185,Found,IND0041131120240200185,13_11_2024_05_08_58,MP09DH8910,MP09DH8910,Not_Found,mini_truck,mini_truck,covered,mini_truck,covered,2.0,,4.0,41.0,Not_Found,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
585,IND0041131120240200186,Found,IND0041131120240200186,13_11_2024_05_09_34,,,Not_Found,mini_truck,mini_truck,non_mining,mini_truck,non_mining,2.0,2,1.0,41.0,Not_Found,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
586,IND0041131120240200187,Found,IND0041131120240200187,13_11_2024_05_11_59,,,Not_Found,mini_truck,mini_truck,Not_Found,mini_truck,Not_Found,2.0,2,3.0,41.0,Not_Found,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
587,IND0041131120240200188,Found,IND0041131120240200188,13_11_2024_05_13_29,MP09WH3682,MP09WH3682,Not_Found,truck,truck,non_mining,truck,non_mining,2.0,,4.0,41.0,Not_Found,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
588,IND0041131120240200189,Found,IND0041131120240200189,13_11_2024_05_13_40,HR38AB0664,HR38AB0664,Not_Found,truck,truck,non_mining,truck,non_mining,2.0,,4.0,41.0,Not_Found,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
589,IND0041131120240200190,Found,IND0041131120240200190,13_11_2024_05_15_32,,,non_mining,mini_truck,mini_truck,non_mining,mini_truck,non_mining,2.0,2,1.0,41.0,White,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
590,IND0041131120240200191,Found,IND0041131120240200191,13_11_2024_05_18_19,MP04ZK9962,MP04ZK9962,Not_Found,truck,truck,covered,truck,covered,2.0,,4.0,41.0,Not_Found,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
591,IND0041131120240200192,Found,IND0041131120240200192,13_11_2024_05_20_14,MP04GB0121,MP04GB0121,Not_Found,truck,truck,non_mining,truck,non_mining,2.0,,4.0,41.0,Not_Found,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
592,IND0041131120240200193,Found,IND0041131120240200193,13_11_2024_05_21_51,,,Not_Found,hywa,hywa,mining_full,hywa,mining_full,2.0,2,3.0,41.0,Green,Brown_Sand,94.0,,Found,200,Data Saved Successfully!,518991.0,Success
593,IND0041131120240200194,Found,IND0041131120240200194,13_11_2024_05_22_56,,,Not_Found,truck,truck,covered,truck,covered,2.0,2,1.0,41.0,Not_Found,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
594,IND0041131120240200195,Found,IND0041131120240200195,13_11_2024_05_23_12,MP07GA8434,MP07GA8434,Not_Found,truck,truck,non_mining,truck,non_mining,2.0,,4.0,41.0,Not_Found,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
595,IND0041131120240200196,Found,IND0041131120240200196,13_11_2024_05_23_40,HR38V0233,HR38V0233,Not_Found,truck,truck,covered,truck,covered,2.0,,4.0,41.0,Not_Found,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
596,IND0041131120240200197,Found,IND0041131120240200197,13_11_2024_05_26_51,MH04GR8214,MH04GR8214,Not_Found,truck,truck,non_mining,truck,non_mining,2.0,,4.0,41.0,Not_Found,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
597,IND0041131120240200198,Found,IND0041131120240200198,13_11_2024_05_27_08,,,Not_Found,mini_truck,mini_truck,non_mining,mini_truck,non_mining,2.0,2,1.0,41.0,Not_Found,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
598,IND0041131120240200199,Found,IND0041131120240200199,13_11_2024_05_28_12,,HR45132,Not_Found,truck,truck,covered,truck,covered,2.0,2,4.0,41.0,Not_Found,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
599,IND0041131120240200200,Not Found,,,,,,,,,,,,,,,,,,,Not Found,,,,
600,IND0041131120240200201,Found,IND0041131120240200201,13_11_2024_05_31_09,,GA9711,Not_Found,truck,truck,covered,truck,covered,2.0,2,4.0,41.0,White,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
601,IND0041131120240200202,Found,IND0041131120240200202,13_11_2024_05_35_00,,,Not_Found,truck,truck,non_mining,truck,non_mining,2.0,2,4.0,41.0,White,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
602,IND0041131120240200203,Found,IND0041131120240200203,13_11_2024_05_38_45,KJ09QE9237,KJ09QE9237,Not_Found,truck,truck,covered,truck,covered,2.0,,4.0,41.0,Not_Found,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
603,IND0041131120240200204,Found,IND0041131120240200204,13_11_2024_05_42_23,UP78DN2939,UP78DN2939,Not_Found,truck,truck,covered,truck,covered,2.0,,4.0,41.0,Not_Found,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
604,IND0041131120240200205,Found,IND0041131120240200205,13_11_2024_05_44_17,MH40CD5809,MH40CD5809,Not_Found,mini_truck,mini_truck,covered,mini_truck,covered,2.0,,4.0,41.0,Not_Found,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
605,IND0041131120240200206,Found,IND0041131120240200206,13_11_2024_05_45_59,RJ17GB0663,RJ17GB0663,Not_Found,truck,truck,non_mining,truck,non_mining,2.0,,4.0,41.0,Not_Found,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
606,IND0041131120240200207,Found,IND0041131120240200207,13_11_2024_05_50_22,RJ06GC1072,RJ06GC1072,Not_Found,truck,truck,non_mining,truck,non_mining,2.0,,4.0,41.0,Not_Found,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
607,IND0041131120240200208,Found,IND0041131120240200208,13_11_2024_05_50_36,,,Not_Found,truck,truck,non_mining,truck,non_mining,2.0,2,2.0,41.0,Not_Found,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
608,IND0041131120240200209,Found,IND0041131120240200209,13_11_2024_05_58_56,MP04ZJ8154,MP04ZJ8154,Not_Found,truck,truck,non_mining,truck,non_mining,2.0,,2.0,41.0,Not_Found,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
609,IND0041131120240200210,Found,IND0041131120240200210,13_11_2024_06_12_50,,,Not_Found,truck,truck,non_mining,truck,non_mining,2.0,2,1.0,41.0,Not_Found,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
610,IND0041131120240200211,Found,IND0041131120240200211,13_11_2024_06_21_32,,,Not_Found,truck,truck,non_mining,truck,non_mining,2.0,2,1.0,41.0,Green,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
611,IND0041131120240200212,Found,IND0041131120240200212,13_11_2024_06_23_31,,,Not_Found,truck,truck,covered,truck,covered,2.0,2,1.0,41.0,Brown,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
612,IND0041131120240200213,Found,IND0041131120240200213,13_11_2024_06_24_24,,,Not_Found,mini_truck,mini_truck,non_mining,mini_truck,non_mining,2.0,2,1.0,41.0,White,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
613,IND0041131120240200214,Found,IND0041131120240200214,13_11_2024_06_26_43,,,Not_Found,mini_truck,Not_Found,Not_Found,mini_truck,Not_Found,2.0,2,1.0,41.0,Black,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
614,IND0041131120240200215,Found,IND0041131120240200215,13_11_2024_06_31_09,,,non_mining,truck,truck,covered,truck,non_mining,2.0,2,4.0,41.0,Brown,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
615,IND0041131120240200216,Found,IND0041131120240200216,13_11_2024_06_31_38,,,Not_Found,truck,truck,covered,truck,covered,2.0,2,1.0,41.0,Green,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
616,IND0041131120240200217,Found,IND0041131120240200217,13_11_2024_06_33_23,,,non_mining,mini_truck,mini_truck,non_mining,mini_truck,non_mining,2.0,2,4.0,41.0,Grey_Silver,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
617,IND0041131120240200218,Found,IND0041131120240200218,13_11_2024_06_33_45,GJ06AZ0445,GJ06AZ0445,non_mining,truck,truck,non_mining,truck,non_mining,2.0,,4.0,41.0,Black,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
618,IND0041131120240200219,Found,IND0041131120240200219,13_11_2024_06_34_10,MH12J1303,MH12J1303,non_mining,truck,truck,non_mining,truck,non_mining,2.0,,3.0,41.0,Brown,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
619,IND0041131120240200220,Found,IND0041131120240200220,13_11_2024_06_35_11,,,Not_Found,truck,truck,covered,truck,covered,2.0,2,1.0,41.0,Brown,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
620,IND0041131120240200221,Found,IND0041131120240200221,13_11_2024_06_36_45,,,non_mining,truck,truck,non_mining,truck,non_mining,2.0,2,3.0,41.0,White,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
621,IND0041131120240200222,Found,IND0041131120240200222,13_11_2024_06_38_03,,,covered,truck,truck,covered,truck,covered,2.0,2,2.0,41.0,White,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
622,IND0041131120240200223,Found,IND0041131120240200223,13_11_2024_06_40_18,MP04GB0164,B0164,Not_Found,truck,truck,covered,truck,covered,2.0,,4.0,41.0,Green,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
623,IND0041131120240200224,Found,IND0041131120240200224,13_11_2024_06_42_39,,UTEUSING,non_mining,truck,truck,covered,truck,non_mining,2.0,2,4.0,41.0,Green,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
624,IND0041131120240200225,Found,IND0041131120240200225,13_11_2024_06_43_35,,,Not_Found,truck,truck,covered,truck,covered,2.0,2,1.0,41.0,White,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
625,IND0041131120240200226,Found,IND0041131120240200226,13_11_2024_06_44_39,MP38ZB5655,MP38ZB5655,Not_Found,truck,truck,non_mining,truck,non_mining,2.0,,3.0,41.0,Black,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
626,IND0041131120240200227,Found,IND0041131120240200227,13_11_2024_06_44_55,,,non_mining,mini_truck,mini_truck,non_mining,mini_truck,non_mining,2.0,2,4.0,41.0,White,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
627,IND0041131120240200228,Found,IND0041131120240200228,13_11_2024_06_46_51,MH18BA0718,MH18BA0718,Not_Found,truck,truck,covered,truck,covered,2.0,,4.0,41.0,Black,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
628,IND0041131120240200229,Found,IND0041131120240200229,13_11_2024_06_47_49,MP09HH7589,MP09HH7589,Not_Found,truck,truck,covered,truck,covered,2.0,,4.0,41.0,Green,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
629,IND0041131120240200230,Found,IND0041131120240200230,13_11_2024_06_50_34,MP04HE1092,MP04HE1092,Not_Found,truck,truck,non_mining,truck,non_mining,2.0,,4.0,41.0,Green,,0.0,,Found,200,Non Mining Vehicle or not mining full,-1.0,-1
