,id,datetime,top_class_name,front_class_name,lane_id,ANPR_frames_process,Processed,Raw_Top_Category_List,Raw_Front_Category_List,double_entry,final_top_class
2002,IND0041201020240101464,20_10_2024_20_06_01,Not_Found,truck,1,1,False,['Not_Found'],['truck'],No,non_mining
2003,IND0041201020240200417,20_10_2024_10_59_28,covered,truck,2,4,True,"['Not_Found', 'covered', 'covered']","['truck', 'truck', 'truck']",No,covered
2004,IND0041201020240200600,20_10_2024_15_33_10,Not_Found,tractor,2,1,False,"['Not_Found', 'Not_Found', 'Not_Found']","['tractor', 'tractor', 'tractor', 'tractor', 'tractor', 'tractor', 'tractor', 'tractor', 'tractor', 'tractor', 'tractor', 'tractor', 'tractor', 'tractor', 'tractor', 'tractor', 'tractor', 'tractor', 'tractor', 'tractor']",No,non_mining
2005,IND0041201020240200631,20_10_2024_16_41_35,non_mining,mini_truck,2,4,True,"['non_mining', 'non_mining', 'non_mining']","['mini_truck', 'mini_truck', 'mini_truck']",No,non_mining
2006,IND0041201020240101598,20_10_2024_21_45_28,Not_Found,truck,1,4,True,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck']",No,non_mining
2007,IND0041201020240100669,20_10_2024_10_58_46,non_mining,mini_truck,1,3,False,"['non_mining', 'non_mining']","['mini_truck', 'mini_truck']",No,non_mining
2008,IND0041201020240100225,20_10_2024_04_25_08,Not_Found,truck,1,1,False,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck', 'truck', 'truck']",No,mining_empty
2009,IND0041201020240101355,20_10_2024_18_43_11,Not_Found,truck,1,1,False,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck']",No,covered
2010,IND0041201020240200726,20_10_2024_18_47_46,Not_Found,truck,2,1,False,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck', 'truck', 'truck', 'truck', 'truck', 'truck']",No,non_mining
2011,IND0041201020240101159,20_10_2024_16_29_58,mining_full,hywa,1,4,True,"['Not_Found', 'mining_full', 'mining_full']","['hywa', 'hywa', 'hywa']",No,mining_full
2012,IND0041201020240100801,20_10_2024_12_32_51,non_mining,truck,1,4,True,"['Not_Found', 'non_mining', 'non_mining']","['truck', 'truck', 'truck']",No,non_mining
2013,IND0041201020240100174,20_10_2024_03_06_15,Not_Found,truck,1,1,False,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck', 'truck']",No,mining_full
2014,IND0041201020240200591,20_10_2024_15_03_56,non_mining,tractor,2,4,True,"['mining_empty', 'non_mining', 'non_mining']","['tractor', 'tractor', 'tractor']",No,non_mining
2015,IND0041201020240200215,20_10_2024_04_56_34,Not_Found,truck,2,4,True,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck']",No,covered
2016,IND0041201020240100053,20_10_2024_00_50_04,Not_Found,truck,1,2,False,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck', 'truck', 'truck', 'truck']",No,covered
2017,IND0041201020240101367,20_10_2024_18_49_30,Not_Found,mini_truck,1,4,True,"['Not_Found', 'Not_Found', 'Not_Found']","['mini_truck', 'mini_truck', 'mini_truck', 'mini_truck', 'mini_truck']",No,non_mining
2018,IND0041201020240101151,20_10_2024_16_25_21,mining_empty,truck,1,4,True,"['non_mining', 'mining_empty', 'mining_empty']","['truck', 'truck', 'truck']",No,mining_empty
2019,IND0041201020240100882,20_10_2024_13_21_50,non_mining,truck,1,4,True,"['non_mining', 'non_mining', 'non_mining']","['truck', 'truck', 'truck']",No,non_mining
2020,IND0041201020240200338,20_10_2024_09_02_04,covered,truck,2,4,True,"['non_mining', 'covered', 'covered']","['truck', 'truck', 'truck']",No,covered
2021,IND0041201020240101620,20_10_2024_22_08_12,Not_Found,truck,1,4,True,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck']",No,mining_full
2022,IND0041201020240200873,20_10_2024_23_20_35,non_mining,truck,2,1,False,"['non_mining', 'non_mining', 'Not_Found']","['truck', 'truck', 'truck', 'truck', 'truck', 'truck']",No,non_mining
2023,IND0041201020240100857,20_10_2024_13_04_21,Not_Found,truck,1,4,True,"['Not_Found', 'Not_Found', 'non_mining']","['truck', 'truck', 'truck']",No,non_mining
2024,IND0041201020240100136,20_10_2024_02_24_27,Not_Found,truck,1,2,False,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck', 'truck', 'truck', 'truck']",No,Not_Found
2025,IND0041201020240100862,20_10_2024_13_06_52,mining_full,hywa,1,1,False,"['Not_Found', 'mining_full', 'mining_full']","['hywa', 'hywa', 'hywa', 'hywa', 'hywa', 'hywa', 'hywa', 'hywa']",No,mining_full
2026,IND0041201020240100551,20_10_2024_09_33_54,Not_Found,truck,1,4,True,"['Not_Found', 'Not_Found', 'non_mining']","['truck', 'truck', 'truck']",No,non_mining
2027,IND0041201020240101213,20_10_2024_17_05_27,non_mining,truck,1,4,True,"['non_mining', 'non_mining', 'non_mining']","['truck', 'truck', 'truck']",No,non_mining
2028,IND0041201020240101211,20_10_2024_17_03_56,non_mining,mini_truck,1,4,True,"['non_mining', 'non_mining', 'non_mining']","['mini_truck', 'mini_truck', 'mini_truck']",No,non_mining
2029,IND0041201020240101699,20_10_2024_23_24_28,Not_Found,mini_truck,1,4,True,"['Not_Found', 'Not_Found', 'non_mining']","['mini_truck', 'mini_truck', 'mini_truck', 'mini_truck', 'mini_truck', 'mini_truck']",No,non_mining
2030,IND0041201020240200286,20_10_2024_07_22_40,non_mining,truck,2,4,True,"['non_mining', 'non_mining', 'non_mining']","['truck', 'truck', 'truck']",No,non_mining
2031,IND0041201020240101488,20_10_2024_20_22_16,Not_Found,truck,1,3,True,"['Not_Found', 'Not_Found']","['truck', 'truck']",No,non_mining
2032,IND0041201020240200485,20_10_2024_12_27_51,Not_Found,mini_truck,2,4,True,"['Not_Found', 'Not_Found', 'Not_Found']","['mini_truck', 'mini_truck', 'mini_truck']",No,non_mining
2033,IND0041201020240101520,20_10_2024_20_38_47,Not_Found,truck,1,4,True,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck']",No,covered
2034,IND0041201020240200200,20_10_2024_04_42_47,Not_Found,truck,2,4,True,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck']",No,covered
2035,IND0041201020240100394,20_10_2024_08_02_39,non_mining,truck,1,4,True,"['non_mining', 'non_mining', 'non_mining']","['truck', 'truck', 'truck']",No,non_mining
2036,IND0041201020240100178,20_10_2024_03_12_30,non_mining,mini_truck,1,4,True,"['Not_Found', 'non_mining', 'non_mining']","['mini_truck', 'mini_truck', 'mini_truck']",No,non_mining
2037,IND0041201020240101227,20_10_2024_17_16_11,Not_Found,truck,1,4,True,"['Not_Found', 'Not_Found', 'non_mining']","['truck', 'truck', 'truck']",No,non_mining
2038,IND0041201020240100614,20_10_2024_10_28_03,non_mining,mini_truck,1,4,True,"['non_mining', 'non_mining', 'non_mining', 'non_mining']","['mini_truck', 'mini_truck', 'mini_truck']",No,non_mining
2039,IND0041201020240101334,20_10_2024_18_29_03,Not_Found,mini_truck,1,2,False,['Not_Found'],['mini_truck'],No,Not_Found
2040,IND0041201020240101461,20_10_2024_20_02_10,Not_Found,truck,1,3,True,"['Not_Found', 'Not_Found']","['truck', 'truck']",No,non_mining
2041,IND0041201020240100228,20_10_2024_04_27_43,Not_Found,truck,1,1,False,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck', 'truck']",No,mining_empty
2042,IND0041201020240200622,20_10_2024_16_16_39,Not_Found,truck,2,4,True,"['Not_Found', 'Not_Found', 'covered']","['truck', 'truck', 'truck']",No,covered
2043,IND0041201020240100904,20_10_2024_13_37_15,Not_Found,truck,1,4,True,"['Not_Found', 'non_mining', 'Not_Found']","['truck', 'truck', 'truck']",No,non_mining
2044,IND0041201020240200428,20_10_2024_11_19_57,non_mining,mini_truck,2,4,True,"['non_mining', 'non_mining', 'non_mining']","['mini_truck', 'mini_truck', 'mini_truck']",No,non_mining
2045,IND0041201020240200035,20_10_2024_00_47_15,Not_Found,truck,2,1,False,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck', 'truck', 'truck', 'truck', 'truck', 'truck', 'truck']",No,mining_full
2046,IND0041201020240100068,20_10_2024_01_02_19,Not_Found,truck,1,4,True,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck']",No,
2047,IND0041201020240100241,20_10_2024_04_35_30,Not_Found,truck,1,4,True,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck']",No,covered
2048,IND0041201020240101433,20_10_2024_19_45_08,non_mining,mini_truck,1,4,True,"['non_mining', 'non_mining', 'non_mining']","['mini_truck', 'mini_truck', 'mini_truck']",No,non_mining
2049,IND0041201020240200223,20_10_2024_05_08_19,Not_Found,truck,2,4,True,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck']",No,mining_full
2050,IND0041201020240100974,20_10_2024_14_30_15,non_mining,truck,1,4,True,"['non_mining', 'non_mining', 'non_mining']","['truck', 'truck', 'truck']",No,non_mining
2051,IND0041201020240200147,20_10_2024_03_27_36,Not_Found,truck,2,3,False,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck', 'truck', 'truck', 'truck', 'truck']",No,Not_Found
2052,IND0041201020240101511,20_10_2024_20_35_04,Not_Found,truck,1,4,True,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck']",No,Not_Found
2053,IND0041201020240100672,20_10_2024_11_00_17,mining_empty,hywa,1,4,True,"['Not_Found', 'mining_empty', 'mining_empty']","['hywa', 'hywa', 'hywa']",No,mining_full
2054,IND0041201020240200204,20_10_2024_04_45_36,Not_Found,truck,2,4,True,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck']",No,covered
2055,IND0041201020240200072,20_10_2024_01_33_45,Not_Found,truck,2,4,True,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck']",No,covered
2056,IND0041201020240200022,20_10_2024_00_32_33,Not_Found,mini_truck,2,4,True,"['Not_Found', 'Not_Found', 'Not_Found']","['mini_truck', 'mini_truck', 'mini_truck']",No,non_mining
2057,IND0041201020240200508,20_10_2024_12_58_31,Not_Found,tractor,2,1,False,"['Not_Found', 'Not_Found', 'Not_Found']","['tractor', 'tractor', 'tractor', 'tractor', 'tractor', 'tractor', 'tractor', 'tractor', 'tractor', 'tractor', 'tractor', 'tractor', 'tractor', 'tractor']",No,non_mining
2058,IND0041201020240101277,20_10_2024_17_49_04,Not_Found,truck,1,4,True,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck']",No,non_mining
2059,IND0041201020240200140,20_10_2024_03_19_40,Not_Found,truck,2,4,True,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck']",No,non_mining
2060,IND0041201020240200470,20_10_2024_12_12_38,non_mining,truck,2,4,True,"['non_mining', 'non_mining', 'non_mining']","['truck', 'truck', 'truck']",No,non_mining
2061,IND0041201020240100147,20_10_2024_02_35_05,Not_Found,truck,1,1,False,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck']",No,mining_full
2062,IND0041201020240200368,20_10_2024_09_39_05,Not_Found,truck,2,2,True,['Not_Found'],['truck'],No,non_mining
2063,IND0041201020240200579,20_10_2024_14_41_03,Not_Found,tractor,2,1,False,"['Not_Found', 'Not_Found']","['tractor', 'tractor']",No,Not_Found
2064,IND0041201020240100580,20_10_2024_09_58_53,non_mining,mini_truck,1,3,True,"['non_mining', 'non_mining']","['mini_truck', 'mini_truck']",No,non_mining
2065,IND0041201020240100742,20_10_2024_11_58_22,covered,truck,1,4,True,"['covered', 'covered', 'covered']","['truck', 'truck', 'truck']",No,covered
2066,IND0041201020240100523,20_10_2024_09_17_01,non_mining,mini_truck,1,4,True,"['non_mining', 'non_mining', 'non_mining']","['mini_truck', 'mini_truck', 'mini_truck']",No,non_mining
2067,IND0041201020240200099,20_10_2024_02_27_24,Not_Found,truck,2,4,True,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck']",No,non_mining
2068,IND0041201020240100560,20_10_2024_09_40_58,covered,mini_truck,1,4,True,"['covered', 'covered', 'covered']","['mini_truck', 'mini_truck', 'mini_truck']",No,covered
2069,IND0041201020240101606,20_10_2024_21_54_32,Not_Found,truck,1,1,False,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck', 'truck', 'truck']",No,non_mining
2070,IND0041201020240101647,20_10_2024_22_36_59,Not_Found,truck,1,4,True,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck']",No,non_mining
2071,IND0041201020240100105,20_10_2024_01_30_46,non_mining,truck,1,1,False,['non_mining'],['truck'],Yes,mining_full
2072,IND0041201020240101642,20_10_2024_22_32_23,Not_Found,truck,1,4,True,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck']",No,covered
2073,IND0041201020240101416,20_10_2024_19_31_35,Not_Found,truck,1,4,True,"['Not_Found', 'Not_Found', 'non_mining']","['truck', 'truck', 'truck']",No,non_mining
2074,IND0041201020240100810,20_10_2024_12_38_59,non_mining,truck,1,4,True,"['non_mining', 'non_mining', 'non_mining']","['truck', 'truck', 'truck']",No,non_mining
2075,IND0041201020240100454,20_10_2024_08_40_13,non_mining,truck,1,4,True,"['non_mining', 'non_mining', 'Not_Found']","['truck', 'truck', 'truck']",No,non_mining
2076,IND0041201020240100961,20_10_2024_14_21_08,non_mining,truck,1,4,True,"['non_mining', 'non_mining', 'non_mining']","['truck', 'truck', 'truck']",No,non_mining
2077,IND0041201020240100967,20_10_2024_14_25_34,non_mining,truck,1,4,True,"['non_mining', 'non_mining', 'non_mining']","['truck', 'truck', 'truck']",No,non_mining
2078,IND0041201020240100842,20_10_2024_12_55_14,non_mining,truck,1,4,True,"['non_mining', 'non_mining', 'non_mining']","['truck', 'truck', 'truck']",No,non_mining
2079,IND0041201020240101259,20_10_2024_17_34_52,covered,truck,1,4,True,"['covered', 'covered', 'covered']","['truck', 'truck', 'truck']",No,covered
2080,IND0041201020240200808,20_10_2024_21_16_51,Not_Found,truck,2,4,True,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck']",No,covered
2081,IND0041201020240101724,20_10_2024_23_53_52,Not_Found,truck,1,4,True,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck']",No,non_mining
2082,IND0041201020240100010,20_10_2024_00_15_27,Not_Found,truck,1,4,True,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck']",No,covered
2083,IND0041201020240200729,20_10_2024_18_49_20,Not_Found,truck,2,3,False,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck', 'truck', 'truck', 'truck']",No,non_mining
2084,IND0041201020240100011,20_10_2024_00_16_20,Not_Found,truck,1,4,True,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck']",No,non_mining
2085,IND0041201020240100932,20_10_2024_13_59_13,non_mining,truck,1,4,True,"['non_mining', 'non_mining', 'non_mining']","['truck', 'truck', 'truck']",No,non_mining
2086,IND0041201020240200110,20_10_2024_02_40_58,Not_Found,truck,2,1,False,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck', 'truck', 'truck', 'truck', 'truck', 'truck', 'truck']",No,mining_full
2087,IND0041201020240100714,20_10_2024_11_35_35,non_mining,truck,1,4,True,"['non_mining', 'non_mining', 'non_mining']","['truck', 'truck', 'truck']",No,non_mining
2088,IND0041201020240100121,20_10_2024_01_53_34,Not_Found,truck,1,4,True,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck']",No,covered
2089,IND0041201020240101609,20_10_2024_21_57_37,Not_Found,truck,1,4,True,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck']",No,covered
2090,IND0041201020240200476,20_10_2024_12_17_26,Not_Found,mini_truck,2,4,True,"['Not_Found', 'Not_Found', 'Not_Found']","['mini_truck', 'mini_truck', 'mini_truck']",No,non_mining
2091,IND0041201020240100764,20_10_2024_12_11_40,Not_Found,hywa,1,3,True,"['Not_Found', 'Not_Found']","['hywa', 'hywa']",No,mining_full
2092,IND0041201020240101144,20_10_2024_16_17_36,non_mining,truck,1,4,True,"['non_mining', 'non_mining', 'non_mining']","['truck', 'truck', 'truck']",No,non_mining
2093,IND0041201020240101243,20_10_2024_17_24_18,non_mining,mini_truck,1,3,True,"['non_mining', 'covered']","['mini_truck', 'mini_truck']",No,non_mining
2094,IND0041201020240200839,20_10_2024_22_27_40,non_mining,truck,2,1,False,['non_mining'],['truck'],Yes,non_mining
2095,IND0041201020240200826,20_10_2024_21_57_39,non_mining,truck,2,2,False,"['non_mining', 'non_mining', 'non_mining']","['truck', 'truck', 'truck', 'truck', 'truck', 'truck']",No,non_mining
2096,IND0041201020240101604,20_10_2024_21_53_51,Not_Found,truck,1,1,False,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck', 'truck', 'truck', 'truck']",No,non_mining
2097,IND0041201020240200672,20_10_2024_17_41_49,Not_Found,truck,2,4,True,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck']",No,covered
2098,IND0041201020240100059,20_10_2024_00_55_13,Not_Found,mini_truck,1,4,True,"['Not_Found', 'Not_Found', 'Not_Found']","['mini_truck', 'mini_truck', 'mini_truck']",No,covered
2099,IND0041201020240100052,20_10_2024_00_49_42,Not_Found,truck,1,4,True,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck']",No,non_mining
2100,IND0041201020240101299,20_10_2024_18_10_47,Not_Found,truck,1,4,True,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck']",No,non_mining
2101,IND0041201020240200017,20_10_2024_00_19_48,non_mining,mini_truck,2,4,True,"['non_mining', 'non_mining', 'non_mining']","['mini_truck', 'mini_truck', 'mini_truck']",No,non_mining
2102,IND0041201020240100252,20_10_2024_05_05_36,Not_Found,truck,1,1,False,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck', 'truck', 'truck', 'truck']",No,non_mining
2103,IND0041201020240101489,20_10_2024_20_22_36,Not_Found,truck,1,4,True,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck']",No,non_mining
2104,IND0041201020240200764,20_10_2024_19_47_19,Not_Found,truck,2,4,True,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck']",No,covered
2105,IND0041201020240200303,20_10_2024_08_17_32,non_mining,truck,2,3,True,"['non_mining', 'non_mining']","['truck', 'truck']",No,non_mining
2106,IND0041201020240101113,20_10_2024_15_55_00,Not_Found,truck,1,4,True,"['Not_Found', 'Not_Found', 'covered']","['truck', 'truck', 'truck']",No,covered
2107,IND0041201020240100117,20_10_2024_01_48_49,Not_Found,truck,1,1,False,['Not_Found'],['truck'],No,mining_full
2108,IND0041201020240200469,20_10_2024_12_11_34,Not_Found,truck,2,4,True,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck']",No,non_mining
2109,IND0041201020240100323,20_10_2024_06_55_59,covered,truck,1,4,True,"['covered', 'covered', 'covered']","['truck', 'truck', 'truck']",No,covered
2110,IND0041201020240100086,20_10_2024_01_14_24,Not_Found,truck,1,1,False,['Not_Found'],['truck'],Yes,non_mining
2111,IND0041201020240100537,20_10_2024_09_24_18,covered,mini_truck,1,4,True,"['covered', 'covered', 'covered']","['mini_truck', 'mini_truck', 'mini_truck']",No,covered
2112,IND0041201020240101122,20_10_2024_16_00_03,non_mining,truck,1,4,True,"['non_mining', 'non_mining', 'non_mining']","['truck', 'truck', 'truck']",No,non_mining
2113,IND0041201020240200391,20_10_2024_10_28_12,non_mining,truck,2,4,True,"['Not_Found', 'non_mining', 'non_mining']","['truck', 'truck', 'truck']",No,non_mining
2114,IND0041201020240100866,20_10_2024_13_08_29,Not_Found,truck,1,4,True,"['Not_Found', 'Not_Found', 'non_mining']","['truck', 'truck', 'truck']",No,non_mining
2115,IND0041201020240200014,20_10_2024_00_12_55,Not_Found,truck,2,1,False,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck', 'truck']",No,covered
2116,IND0041201020240100282,20_10_2024_06_21_55,covered,truck,1,4,True,"['covered', 'covered', 'Not_Found']","['truck', 'truck', 'truck', 'truck', 'truck']",No,mining_full
2117,IND0041201020240101670,20_10_2024_22_51_24,Not_Found,truck,1,3,False,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck', 'truck', 'truck', 'truck', 'truck', 'truck', 'truck']",No,covered
2118,IND0041201020240200076,20_10_2024_01_36_11,Not_Found,mini_truck,2,1,False,"['Not_Found', 'Not_Found', 'non_mining']","['mini_truck', 'mini_truck', 'mini_truck']",No,non_mining
2119,IND0041201020240100292,20_10_2024_06_30_01,non_mining,truck,1,4,True,"['Not_Found', 'non_mining', 'non_mining']","['truck', 'truck', 'truck']",No,non_mining
2120,IND0041201020240200070,20_10_2024_01_32_24,Not_Found,truck,2,1,False,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck', 'truck', 'truck', 'truck', 'truck', 'truck']",No,covered
2121,IND0041201020240100506,20_10_2024_09_04_51,Not_Found,truck,1,4,True,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck']",No,covered
2122,IND0041201020240101104,20_10_2024_15_51_13,non_mining,mini_truck,1,4,True,"['non_mining', 'non_mining', 'non_mining']","['mini_truck', 'mini_truck', 'mini_truck']",No,non_mining
2123,IND0041201020240100756,20_10_2024_12_06_45,non_mining,truck,1,4,True,"['Not_Found', 'non_mining', 'non_mining']","['truck', 'truck', 'truck']",No,non_mining
2124,IND0041201020240100510,20_10_2024_09_06_27,Not_Found,truck,1,4,True,"['Not_Found', 'Not_Found', 'non_mining']","['truck', 'truck', 'truck']",No,covered
2125,IND0041201020240200569,20_10_2024_14_26_33,Not_Found,tractor,2,4,True,"['Not_Found', 'Not_Found', 'Not_Found']","['tractor', 'tractor', 'tractor']",No,non_mining
2126,IND0041201020240100569,20_10_2024_09_49_38,Not_Found,truck,1,4,True,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck']",No,covered
2127,IND0041201020240101200,20_10_2024_16_58_45,Not_Found,mini_truck,1,3,False,"['Not_Found', 'Not_Found']","['mini_truck', 'mini_truck']",Yes,non_mining
2128,IND0041201020240101324,20_10_2024_18_24_02,Not_Found,mini_truck,1,1,False,"['Not_Found', 'Not_Found']","['mini_truck', 'mini_truck']",No,non_mining
2129,IND0041201020240101267,20_10_2024_17_42_12,Not_Found,truck,1,4,True,"['Not_Found', 'Not_Found', 'non_mining']","['truck', 'truck', 'truck']",No,non_mining
2130,IND0041201020240101483,20_10_2024_20_20_37,Not_Found,truck,1,4,True,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck']",No,non_mining
2131,IND0041201020240200229,20_10_2024_05_17_14,Not_Found,truck,2,1,False,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck', 'truck', 'truck', 'truck', 'truck', 'truck']",No,non_mining
2132,IND0041201020240100984,20_10_2024_14_38_22,non_mining,truck,1,4,True,"['Not_Found', 'non_mining', 'non_mining']","['truck', 'truck', 'truck']",No,non_mining
2133,IND0041201020240100963,20_10_2024_14_22_43,Not_Found,truck,1,4,True,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'hywa']",No,mining_full
2134,IND0041201020240200734,20_10_2024_19_00_27,Not_Found,truck,2,1,False,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck', 'truck', 'truck', 'truck', 'truck', 'truck', 'truck', 'truck', 'truck']",No,non_mining
2135,IND0041201020240200637,20_10_2024_16_48_32,non_mining,truck,2,4,True,"['Not_Found', 'non_mining', 'non_mining']","['truck', 'truck', 'truck']",No,non_mining
2136,IND0041201020240100630,20_10_2024_10_38_14,non_mining,truck,1,4,True,"['non_mining', 'non_mining', 'non_mining']","['truck', 'truck', 'truck']",No,non_mining
2137,IND0041201020240100066,20_10_2024_01_01_04,Not_Found,truck,1,2,False,['Not_Found'],['truck'],No,
2138,IND0041201020240200478,20_10_2024_12_20_01,non_mining,truck,2,4,True,"['Not_Found', 'non_mining', 'non_mining']","['truck', 'truck', 'truck']",No,non_mining
2139,IND0041201020240101521,20_10_2024_20_39_14,Not_Found,truck,1,4,True,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck']",No,non_mining
2140,IND0041201020240100391,20_10_2024_07_59_43,non_mining,truck,1,4,True,"['non_mining', 'non_mining', 'non_mining']","['truck', 'truck', 'truck']",No,non_mining
2141,IND0041201020240200206,20_10_2024_04_47_07,Not_Found,truck,2,4,True,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck']",No,covered
2142,IND0041201020240100824,20_10_2024_12_45_41,non_mining,truck,1,4,True,"['non_mining', 'non_mining', 'non_mining']","['truck', 'truck', 'truck']",No,non_mining
2143,IND0041201020240100438,20_10_2024_08_27_08,Not_Found,hywa,1,2,True,['Not_Found'],['hywa'],No,mining_full
2144,IND0041201020240200263,20_10_2024_06_30_14,covered,truck,2,4,True,"['covered', 'covered', 'covered']","['truck', 'truck', 'truck']",No,covered
2145,IND0041201020240100545,20_10_2024_09_27_44,non_mining,truck,1,4,True,"['Not_Found', 'non_mining', 'non_mining']","['truck', 'truck', 'truck']",No,non_mining
2146,IND0041201020240100946,20_10_2024_14_07_34,Not_Found,truck,1,4,True,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck']",No,covered
2147,IND0041201020240200340,20_10_2024_09_03_44,non_mining,truck,2,4,True,"['non_mining', 'non_mining', 'non_mining']","['truck', 'truck', 'truck']",No,non_mining
2148,IND0041201020240200639,20_10_2024_16_52_48,non_mining,truck,2,4,True,"['non_mining', 'non_mining', 'non_mining']","['truck', 'truck', 'truck']",No,non_mining
2149,IND0041201020240200745,20_10_2024_19_11_47,Not_Found,mini_truck,2,1,False,['Not_Found'],['mini_truck'],No,Not_Found
2150,IND0041201020240100159,20_10_2024_02_44_17,Not_Found,truck,1,4,True,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck']",No,mining_full
2151,IND0041201020240101625,20_10_2024_22_12_36,Not_Found,truck,1,4,True,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck']",No,non_mining
2152,IND0041201020240101271,20_10_2024_17_43_40,Not_Found,truck,1,1,False,"['Not_Found', 'non_mining', 'covered']","['truck', 'truck', 'truck', 'truck', 'truck', 'truck', 'truck', 'truck', 'truck', 'truck', 'truck']",No,Not_Found
2153,IND0041201020240200810,20_10_2024_21_26_20,Not_Found,truck,2,4,True,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck']",No,covered
2154,IND0041201020240200423,20_10_2024_11_12_11,non_mining,mini_truck,2,4,True,"['non_mining', 'non_mining', 'non_mining']","['mini_truck', 'mini_truck', 'mini_truck']",No,non_mining
2155,IND0041201020240200596,20_10_2024_15_21_17,non_mining,truck,2,4,True,"['non_mining', 'non_mining', 'non_mining']","['truck', 'truck', 'truck']",No,non_mining
2156,IND0041201020240200153,20_10_2024_03_33_25,Not_Found,truck,2,4,True,"['Not_Found', 'Not_Found', 'Not_Found']","['truck', 'truck', 'truck']",No,covered
